game_id,name_jp,description_en,description_jp
299169,スパイシー,"Once upon a time, three big cats became exhausted fighting to be top cat. They agreed to quit the fight and spice up their nine lives with a hot spice eating contest. Alas, everyone was soon cheating, so the cats invented a very hot, often tearful, bluffing game.&#10;&#10;Spicy is a bluffing card game for 2-6 players. The cards are played face down, so you can cheat when you announce your card. That said, this clever card game isn't just about bluffing for you can almost always play a card that is at least half right if you cleverly play your hand. This means tactically deciding which card to use to get through: Do I play a &quot;Pepper 10&quot; or a color wild on a &quot;Wasabi 9&quot; and declare it a &quot;Wasabi 10&quot;? Or do I better pass because surely someone has noticed me thinking for so long now?&#10;&#10;Spicy contains six game-variant cards, but even without these a high replayability is guaranteed.&#10;&#10;The cards are illustrated with forty separate pieces of art. In addition, not only the game box sparkles in chic metallic gold, but also the card backs are adorned with a gold-colored finish.&#10;&#10;",
297569,チリダイス,"In Chili Dice, you can roll the dice as many times as you want on a turn to try to maximize your score &mdash; but you have only thirty dice rolls at most over the entire game, so take care when pressing your luck!&#10;&#10;Chili Dice includes a set of six six-sided dice, with one face on each die having red pips instead of white, with a red 1 on one die, a red 2 on another, and so on. On a turn, you roll all the dice, set aside whichever dice you wish, and rotate any red die face to the side that you wish (or leave them as is). You can re-roll the remaining dice and repeat the process, marking down each roll on the score sheet. When you stop, you score the dice in one of ten fields on the score sheet, with you scoring for the numbers 1-6 (with the red die doubling your score, if present); a straight; red dice; sets; and whatever you happen to have sitting in front of you.&#10;&#10;If you fill all ten fields before maxing out your rolls, you receive 5 points for each unused roll. Whoever scores the most points wins!&#10;&#10;",
162886,スピリットアイランド,"In the most distant reaches of the world, magic still exists, embodied by spirits of the land, of the sky, and of every natural thing. As the great powers of Europe stretch their colonial empires further and further, they will inevitably lay claim to a place where spirits still hold power - and when they do, the land itself will fight back alongside the islanders who live there.&#10;&#10;Spirit Island is a complex and thematic cooperative game about defending your island home from colonizing Invaders. Players are different spirits of the land, each with its own unique elemental powers. Every turn, players simultaneously choose which of their power cards to play, paying energy to do so. Using combinations of power cards that match a spirit's elemental affinities can grant free bonus effects. Faster powers take effect immediately, before the Invaders spread and ravage, but other magics are slower, requiring forethought and planning to use effectively. In the Spirit phase, spirits gain energy, and choose how / whether to Grow: to reclaim used power cards, to seek for new power, or to spread presence into new areas of the island.&#10;&#10;The Invaders expand across the island map in a semi-predictable fashion. Each turn they explore into some lands (portions of the island); the next turn, they build in those lands, forming settlements and cities. The turn after that, they ravage there, bringing blight to the land and attacking any native islanders present.&#10;&#10;The islanders fight back against the Invaders when attacked, and lend the spirits some other aid, but may not always do so exactly as you'd hoped. Some Powers work through the islanders, helping them (eg) drive out the Invaders or clean the land of blight.&#10;&#10;The game escalates as it progresses: spirits spread their presence to new parts of the island and seek out new and more potent powers, while the Invaders step up their colonization efforts. Each turn represents 1-3 years of alternate-history.&#10;&#10;At game start, winning requires destroying every last settlement and city on the board - but as you frighten the Invaders more and more, victory becomes easier: they'll run away even if some number of settlements or cities remain. Defeat comes if any spirit is destroyed, if the island is overrun by blight, or if the Invader deck is depleted before achieving victory.&#10;&#10;The game includes different adversaries to fight against (eg: a Swedish Mining Colony, or a Remote British Colony). Each changes play in different ways, and offers a different path of difficulty boosts to keep the game challenging as you gain skill.&#10;&#10;",
170041,スプラッシュ,"Carefully place piece after piece on top of the wobbly stack, and don't be the one makes it all topple!&#10;&#10;Splash! is a fast-paced, nail-biting dexterity game. After placing a piece on top of the stack, you get to give the next player a piece of your choice in your own pile that must be added to the stack. The piece must match the previous color or shape, but how it gets placed is up to the next player! When the stack comes crashing down, the player who gave the piece gets a gold gem. The first player to collect three gold gems or run out of pieces wins!&#10;&#10;",
148228,宝石の煌めき,"Splendor is a game of chip-collecting and card development. Players are merchants of the Renaissance trying to buy gem mines, means of transportation, shops&mdash;all in order to acquire the most prestige points. If you're wealthy enough, you might even receive a visit from a noble at some point, which of course will further increase your prestige.&#10;&#10;On your turn, you may (1) collect chips (gems), or (2) buy and build a card, or (3) reserve one card. If you collect chips, you take either three different kinds of chips or two chips of the same kind. If you buy a card, you pay its price in chips and add it to your playing area. To reserve a card&mdash;in order to make sure you get it, or, why not, your opponents don't get it&mdash;you place it in front of you face down for later building; this costs you a round, but you also get gold in the form of a joker chip, which you can use as any gem.&#10;&#10;All of the cards you buy increase your wealth as they give you a permanent gem bonus for later buys; some of the cards also give you prestige points. In order to win the game, you must reach 15 prestige points before your opponents do.&#10;&#10;",
220653,宝石の煌めき：都市,"Cities of Splendor is a quartet of expansions for use with the Splendor base game. Each expansion is added to the basic game and they should be played separately.&#10;&#10;The Cities replaces the noble tiles with 3 different city tiles (randomly taken from a pool of 14). The city tiles are objectives (in prestige points and/or development cards) and you need to fulfill one of them in order to win.&#10;&#10;The Trading Posts are special bonuses you earn by acquiring an array of development cards: more prestige points from the 1st noble tile you receive, an extra token when you choose the &quot;Take 2 gem tokens of the same color&quot; action, and so on.&#10;&#10;The Orient adds three decks of cards (one for each level of development cards). They are added on the right side of the regular cards and you place two of them face-up on the table for each level. The new cards have special powers (like double bonus cards or joker cards which take the color of one of the developments you already own).&#10;&#10;The Strongholds expansion gives each player three towers (strongholds). When you acquire a new card, you must put a stronghold on an face-up card on the table. You're now the only player able to purchase/reserve it. You may also move one of your strongholds from one card to another one or remove another player's stronghold. When your three strongholds are on the same card, you can buy it after your regular action, allowing you to make two acquisitions in the same turn or buying that card after taking your tokens!&#10;&#10;",
26147,モンスター画家,"Description from 2F-Spiele:&#10;&#10;What do you do if you are supposed to quickly draw the left side of Queen Elizabeth II? You draw half a crown, a dress ... but already everybody but you has shouted stop and you only just started to draw the Queen's face. And you still wanted to draw Buckingham Palace in the left corner ... Now it's up to your left neighbor to save you both. Unfortunately, you hear her mourning once she reads whom she's supposed to draw. But maybe some good idea will strike her?&#10;&#10;Idea of the game: &#10;4 and more players try simultaneously to recognizably draw one side of a person chosen before. If you are ready, you shout &quot;Stop!&quot;. The slowest player must not finish. Fold the sheet, and let your left neighbor complete the right side of the person chosen - without looking at the left side.&#10;Monstermaler is the perfect game for the party, for warming up or cooling down and for people who don't like games. By the way, it's rather a disadvantage to know how to draw when playing Monstermaler.&#10;&#10;Components:&#10;1 A6-pad of 120 sheets, German rules are printed on the inner side of the cover. Add a pen and if needed a shade for every player.&#10;&#10;Separate French (Monstre-moi un dessin) and English (Split Personality) versions of this game are available from Canada's KiKi Gagne?.&#10;&#10;While the list of people on the back of each sheet is focused on Canadians, it is more accessible to those in the United States than that from the German edition.&#10;&#10;Re-implemented by:&#10;&#10;&#10;     Tadaaam!&#10;&#10;&#10;",
12346,おばけだぞー,"Things gets quite spooky on the &quot;Spirit Stairs&quot;. There's a race in the old castle ruin, and the most courageous have the edge. The ghost lives at the top of the stairs. Being completely quiet, a few brave children dart up the stairs- everyone wants to be first to scare the ghost with a &quot;BOOOO! &rdquo;But the ghost knows this age-old game and tries to transform the players into ghosts - one after the other one!&#10;&#10;Every turn players roll an enchanted die to see how fast they climb the stairs, if a player rolls a &quot;ghost&quot;, he may place a ghost piece over another player's pawn. A magic magnetic field connects the two and the pawn disappears! Now the players must remember for the remainder of the game under which ghost their own figure is. If all players are transformed and another &quot;ghost&quot; rolled, two ghosts may be exchanged. Whoever can make it to the top of the stairs amidst the chaos wins.&#10;&#10;Ages 4 and up&#10;&#10;Expanded by:&#10;&#10;     Geistertreppe: Flaschengeist 5 &amp; 6 Player expansion&#10;&#10;&#10;",
63268,ドブル,"Spot it!, a.k.a. Dobble, is a simple pattern recognition game in which players try to find an image shown on two cards.&#10;&#10;Each card in original Spot it! features eight different symbols, with the symbols varying in size from one card to the next. Any two cards have exactly one symbol in common. For the basic Spot it! game, reveal one card, then another. Whoever spots the symbol in common on both cards claims the first card, then another card is revealed for players to search, and so on. Whoever has collected the most cards when the 55-card deck runs out wins!&#10;&#10;Rules for different games &ndash; each an observation game with a speed element &ndash; are included with Spot it!, with the first player to find a match either gaining or getting rid of a card. Multiple versions of Spot it! have been published, with images in each version ranging from Halloween to hockey to baseball to San Francisco.&#10;&#10;The game is sold as Spot it! in the USA and Dobble in Europe, with slight differences between the two editions.&#10;&#10;Note: some versions have fewer cards and fewer symbols per card. (E.g. 30 cards with 6 symbols each.): Spot it! 1,2,3&#10;&#10;",
166384,スパイフォール,"Spyfall is a party game unlike any other, one in which you get to be a spy and try to understand what's going on around you. It's really simple!&#10;&#10;Spyfall is played over several rounds, and at the start of each round all players receive cards showing the same location &mdash; a casino, a traveling circus, a pirate ship, or even a space station &mdash; except that one player receives a card that says &quot;Spy&quot; instead of the location. Players then start asking each other questions &mdash; &quot;Why are you dressed so strangely?&quot; or &quot;When was the last time we got a payday?&quot; or anything else you can come up with &mdash; trying to guess who among them is the spy. The spy doesn't know where he is, so he has to listen carefully. When it's his time to answer, he'd better create a good story!&#10;&#10;At any time during a round, one player may accuse another of being a spy. If all other players agree with the accusation, the round ends and the accused player has to reveal his identity. If the spy is uncovered, all other players score points.  However, the spy can himself end a round by announcing that he understands what the secret location is; if his guess is correct, only the spy scores points.&#10;&#10;After a few rounds of guessing, suspicion and bluffing, the game ends and whoever has scored the most points is victorious!&#10;&#10;",
1897,カタン 宇宙開拓者版,"The foray into space, sometime near the year 2700 A.D. Compete for the prestigious post of Ambassador to the Galactic Council. To attain this lofty position, players must leave Terra and the known planets to explore and colonize the galaxy, while working to establish trade with alien cultures, encounter aliens, and defeat pirates. Glory and victory go to the brave and astute explorer upon whom luck smiles.&#10;&#10;The known worlds lie at one end of the game board, where each of the 3 or 4 players begins from known solar systems, each with 3 planets producing raw materials needed for the travels into deep space.&#10;&#10;Each player begins with 2 Colonies and a Space Port (all components are made from plastic). The Space Port makes starships to transport your new colonies and trade posts to distant lands. Throughout the game, all the colonies and spaceports enable the production of resources when the dice match the numbers of adjacent planets. Resources are traded for colony ships, trade ships, and fleet upgrades of freight rings, booster rockets, and cannon. Beware as you explore&mdash;some planets are covered in ice, and some conceal dangerous pirates.&#10;&#10;Belongs to the Catan Series.&#10;&#10;",
167574,スターライトステージ,"&#227;&#130;&#185;&#227;&#130;&#191;&#227;&#131;&#188;&#227;&#131;&#169;&#227;&#130;&#164;&#227;&#131;&#136;&#227;&#130;&#185;&#227;&#131;&#134;&#227;&#131;&#188;&#227;&#130;&#184;&#229;&#159;&#186;&#230;&#156;&#172;&#227;&#130;&#187;&#227;&#131;&#131;&#227;&#131;&#136; (Starlight Stage) is a card game in which players produce newcomer idols who have various talents into top celebrity idols and collect popularity points.&#10;&#10;There are three types of card decks on the table: &#10;Idol cards have combinations of three talent types (note, diamond, and heart) and popularity points. &#10;Produce cards have popularity points. &#10;Event cards have special resources necessary to get more talented idol cards.&#10;&#10;Each player have three initial idol cards of single talent of each type. The start player plays one of idol cards to either &#10;  (1) take a lesson and acquire a single talent chip, &#10;  (2) get an event card, only for this action multiple idol cards can be played, &#10;  (3) get a produce card, &#10;  (4) replace the played idol card by a new idol card from the table.&#10;&#10;Each card has acquire costs which is paid by talents of played idol card, resources from previously acquired event cards, and additional talent chips. Then the next player plays his idol card. When every player take turns, the round ends and each player reclaim played idol cards, and the next round begins with the start player shifted to the next player.&#10;&#10;At the end of round when the produce card deck is expired, the game ends and the player with the most popularity points from his/her idol cards and produce cards combined wins the game.&#10;&#10;&bull;&bull;&bull;&#10;&#10;&#227;&#130;&#162;&#227;&#130;&#164;&#227;&#131;&#137;&#227;&#131;&#171;&#227;&#131;&#151;&#227;&#131;&#173;&#227;&#131;&#135;&#227;&#131;&#165;&#227;&#131;&#188;&#227;&#130;&#185;&#227;&#130;&#171;&#227;&#131;&#188;&#227;&#131;&#137;&#227;&#130;&#178;&#227;&#131;&#188;&#227;&#131;&#160;&#227;&#128;&#142;&#227;&#130;&#185;&#227;&#130;&#191;&#227;&#131;&#188;&#227;&#131;&#169;&#227;&#130;&#164;&#227;&#131;&#136;&#227;&#130;&#185;&#227;&#131;&#134;&#227;&#131;&#188;&#227;&#130;&#184;&#227;&#128;&#143;&#227;&#129;&#175;&#227;&#128;&#129;&#10;&#227;&#130;&#162;&#227;&#130;&#164;&#227;&#131;&#137;&#227;&#131;&#171;&#228;&#186;&#139;&#229;&#139;&#153;&#230;&#137;&#128;&#227;&#129;&#174;&#227;&#131;&#150;&#227;&#131;&#173;&#227;&#131;&#135;&#227;&#131;&#165;&#227;&#131;&#188;&#227;&#130;&#181;&#227;&#131;&#188;&#227;&#129;&#168;&#227;&#129;&#170;&#227;&#129;&#163;&#227;&#129;&#166;&#227;&#128;&#129;&#230;&#150;&#176;&#228;&#186;&#186;&#227;&#130;&#162;&#227;&#130;&#164;&#227;&#131;&#137;&#227;&#131;&#171;&#233;&#129;&#148;&#227;&#130;&#146;&#229;&#128;&#139;&#230;&#128;&#167;&#232;&#177;&#138;&#227;&#129;&#139;&#227;&#129;&#171;&#230;&#136;&#144;&#233;&#149;&#183;&#227;&#129;&#149;&#227;&#129;&#155;&#227;&#128;&#129;&#230;&#167;&#152;&#227;&#128;&#133;&#227;&#129;&#170;&#228;&#187;&#149;&#228;&#186;&#139;&#227;&#129;&#171;&#230;&#140;&#145;&#230;&#136;&#166;&#227;&#129;&#149;&#227;&#129;&#155;&#227;&#129;&#166;&#227;&#129;&#159;&#227;&#129;&#143;&#227;&#129;&#149;&#227;&#130;&#147;&#228;&#186;&#186;&#230;&#176;&#151;&#227;&#130;&#146;&#233;&#155;&#134;&#227;&#130;&#129;&#227;&#130;&#139;&#228;&#186;&#139;&#227;&#130;&#146;&#231;&#155;&#174;&#230;&#140;&#135;&#227;&#129;&#153;&#227;&#130;&#178;&#227;&#131;&#188;&#227;&#131;&#160;&#227;&#129;&#167;&#227;&#129;&#153;&#227;&#128;&#130;&#10;&#10;&#227;&#129;&#157;&#227;&#130;&#140;&#227;&#129;&#158;&#227;&#130;&#140;&#227;&#129;&#174;&#227;&#131;&#151;&#227;&#131;&#172;&#227;&#130;&#164;&#227;&#131;&#164;&#227;&#131;&#188;&#227;&#129;&#174;&#229;&#133;&#131;&#227;&#129;&#171;&#227;&#129;&#175;&#227;&#128;&#129;&#230;&#150;&#176;&#228;&#186;&#186;&#227;&#130;&#162;&#227;&#130;&#164;&#227;&#131;&#137;&#227;&#131;&#171;&#227;&#128;&#129;&#230;&#150;&#176;&#228;&#186;&#186;&#229;&#165;&#179;&#229;&#132;&#170;&#227;&#128;&#129;&#230;&#150;&#176;&#228;&#186;&#186;&#227;&#131;&#162;&#227;&#131;&#135;&#227;&#131;&#171;&#227;&#129;&#174;3&#228;&#186;&#186;&#227;&#129;&#174;&#227;&#130;&#162;&#227;&#130;&#164;&#227;&#131;&#137;&#227;&#131;&#171;&#227;&#129;&#140;&#227;&#129;&#132;&#227;&#129;&#190;&#227;&#129;&#153;&#227;&#128;&#130;&#10;&#229;&#189;&#188;&#229;&#165;&#179;&#227;&#129;&#159;&#227;&#129;&#161;&#227;&#129;&#174;&#233;&#159;&#179;&#230;&#165;&#189;&#227;&#131;&#187;&#230;&#188;&#148;&#230;&#138;&#128;&#227;&#131;&#187;&#233;&#173;&#133;&#229;&#138;&#155;&#227;&#129;&#174;&#230;&#137;&#141;&#232;&#131;&#189;&#227;&#130;&#146;&#228;&#189;&#191;&#227;&#129;&#132;&#227;&#128;&#129;&#227;&#130;&#164;&#227;&#131;&#153;&#227;&#131;&#179;&#227;&#131;&#136;&#227;&#130;&#146;&#227;&#129;&#147;&#227;&#129;&#170;&#227;&#129;&#151;&#227;&#129;&#166;&#229;&#174;&#159;&#231;&#184;&#190;&#227;&#130;&#146;&#231;&#141;&#178;&#229;&#190;&#151;&#227;&#129;&#151;&#227;&#129;&#190;&#227;&#129;&#151;&#227;&#130;&#135;&#227;&#129;&#134;&#227;&#128;&#130;&#10;&#229;&#174;&#159;&#231;&#184;&#190;&#227;&#130;&#146;&#233;&#155;&#134;&#227;&#130;&#129;&#227;&#130;&#140;&#227;&#129;&#176;&#227;&#128;&#129;&#227;&#130;&#136;&#227;&#130;&#138;&#230;&#137;&#141;&#232;&#131;&#189;&#227;&#129;&#168;&#228;&#186;&#186;&#230;&#176;&#151;&#227;&#129;&#174;&#233;&#171;&#152;&#227;&#129;&#132;&#227;&#130;&#162;&#227;&#130;&#164;&#227;&#131;&#137;&#227;&#131;&#171;&#227;&#129;&#171;&#230;&#136;&#144;&#233;&#149;&#183;&#227;&#129;&#167;&#227;&#129;&#141;&#227;&#129;&#190;&#227;&#129;&#153;&#227;&#128;&#130;&#10;&#227;&#130;&#162;&#227;&#130;&#164;&#227;&#131;&#137;&#227;&#131;&#171;&#227;&#129;&#140;&#230;&#136;&#144;&#233;&#149;&#183;&#227;&#129;&#151;&#227;&#129;&#159;&#227;&#130;&#137;&#227;&#128;&#129;&#227;&#131;&#151;&#227;&#131;&#173;&#227;&#131;&#135;&#227;&#131;&#165;&#227;&#131;&#188;&#227;&#130;&#185;&#227;&#129;&#171;&#230;&#140;&#145;&#230;&#136;&#166;&#227;&#129;&#151;&#227;&#129;&#166;&#232;&#179;&#158;&#227;&#130;&#146;&#231;&#141;&#178;&#229;&#190;&#151;&#227;&#129;&#151;&#227;&#129;&#159;&#227;&#130;&#138;&#229;&#164;&#167;&#232;&#136;&#158;&#229;&#143;&#176;&#227;&#130;&#146;&#230;&#136;&#144;&#229;&#138;&#159;&#227;&#129;&#149;&#227;&#129;&#155;&#227;&#129;&#166;&#228;&#186;&#186;&#230;&#176;&#151;&#227;&#130;&#146;&#229;&#190;&#151;&#227;&#129;&#190;&#227;&#129;&#151;&#227;&#130;&#135;&#227;&#129;&#134;&#239;&#188;&#129;&#10;1&#231;&#149;&#170;&#228;&#186;&#186;&#230;&#176;&#151;&#227;&#130;&#146;&#233;&#155;&#134;&#227;&#130;&#129;&#227;&#129;&#159;&#227;&#131;&#151;&#227;&#131;&#172;&#227;&#130;&#164;&#227;&#131;&#164;&#227;&#131;&#188;&#227;&#129;&#174;&#229;&#139;&#157;&#229;&#136;&#169;&#227;&#129;&#168;&#227;&#129;&#170;&#227;&#130;&#138;&#227;&#129;&#190;&#227;&#129;&#153;&#227;&#128;&#130;&#10;&#227;&#129;&#130;&#227;&#129;&#170;&#227;&#129;&#159;&#227;&#129;&#174;&#227;&#130;&#162;&#227;&#130;&#164;&#227;&#131;&#137;&#227;&#131;&#171;&#233;&#129;&#148;&#227;&#129;&#168;&#227;&#128;&#129;&#231;&#155;&#174;&#230;&#140;&#135;&#227;&#129;&#155;&#227;&#128;&#129;&#229;&#144;&#141;&#227;&#131;&#151;&#227;&#131;&#173;&#227;&#131;&#135;&#227;&#131;&#165;&#227;&#131;&#188;&#227;&#130;&#181;&#227;&#131;&#188;&#239;&#188;&#129;&#10;&#10;",
204734,スティックスタック,"You don't want to be stuck with sticks in Stick Stack, so try to place them as carefully as you can on the wobble tower in the center of the playing area.&#10;&#10;Each turn, you either draw a stick from the bag or choose one of the sticks in front of you (in case you had collected any on an earlier turn), then you place that stick onto the tower &mdash; but when you place it, the colors on that stack can touch only matching colors on the crow's nest or on other sticks that have already been placed. (If a stick slides onto other colors later as the tower tilts and wobbles, that's okay, but you need to match when placing!)&#10;&#10;If any sticks fall off the tower on your turn, collect them and place them in front of you. When all the sticks have been placed onto the tower or when the tower falls over, the game ends immediately. If you caused the tower to fall, you don't collect any of the sticks, but you do score five points (which isn't good). Every player scores one point for each stick in front of them.&#10;&#10;If anyone has eleven or more points, the game ends and the player with the lowest score wins. If not, play another round!&#10;&#10;",
180292,シャークトレード,"As a pirate captain, it's hard to steal booty &mdash; but it is even harder to share that booty equally. If you can outsmart your fellow pirates by using your brains and trading skills, you'll probably end up with the most valuable loot!&#10;&#10;Stingy is an interactive booty-swapping game for 2-6 players, with the booty in question being rum, parrots, coins, diamonds, and pirate flags; these first four items come in four colors, with 3-6 tiles of each item in those colors, while the pirate flags come only in black (as you might expect).&#10;&#10;Each player starts with six randomly drawn tiles, with the remainder of the tiles being scattered face down on the table or placed in the included pouch. On a turn, you swap tiles with a fellow player, then draw 1-2 tiles and add them to your collection. When you swap, you choose an opponent, then take all the tiles of one group (matching symbol &amp; matching color) and add it to your collection. Each group has a value, with the values mostly being pyramidal (1 tile = 1, 2 tiles = 3, 3 tiles = 6, etc.). In return, this opponent then takes one or more groups from you that sum at most the same value as what you stole. If it's impossible to take groups this way, that opponent can take groups that sum to a lower value or demand that you hand over groups that sum to a higher value, with you choosing which groups you give up.&#10;&#10;When you collect all the tiles in a group (e.g., four blue parrots), you place those tiles face down to the side. No one can take these tiles from you.&#10;&#10;After the last tile is drawn, each player takes one final turn, then players score points &mdash; but only for the complete groups that they've collected. Whoever has the most points wins.&#10;&#10;Stingy includes two-player rules that introduce a ghost pirate with whom players can trade, a variant in which players also score points for the number of differently colored groups they collect, and a &quot;Captain Sly&quot; variant in which an opponent who can't take tiles worth at most what you took gets nothing. Good luck trying to make those unfair trades!&#10;&#10;",
34635,ストーンエイジ,"The &quot;Stone Age&quot; times were hard indeed. In their roles as hunters, collectors, farmers, and tool makers, our ancestors worked with their legs and backs straining against wooden plows in the stony earth. Of course, progress did not stop with the wooden plow. People always searched for better tools and more productive plants to make their work more effective.&#10;&#10;In Stone Age, the players live in this time, just as our ancestors did. They collect wood, break stone and wash their gold from the river. They trade freely, expand their village and so achieve new levels of civilization. With a balance of luck and planning, the players compete for food in this pre-historic time.&#10;&#10;Players use up to ten tribe members each in three phases. In the first phase, players place their men in regions of the board that they think will benefit them, including the hunt, the trading center, or the quarry. In the second phase, the starting player activates each of their staffed areas in whatever sequence they choose, followed in turn by the other players. In the third phase, players must have enough food available to feed their populations, or they face losing resources or points.&#10;&#10;",
103814,ストリームス,"Streams (a.k.a. 20 Express) consists of pens, score sheets, and a deck of forty cards (or bakelite tiles, depending on the edition); the tiles are numbered 1-30, with two copies of #11-19 and one wild. Game play is similar to Bingo in that someone draws a tile and everyone must then write that number on her scoring sheet. This sheet contains a line of 20 spaces to be filled, and while these spaces can be filled in any order, if she can place the numbers in non-descending order &ndash; identical numbers placed side-by-side don't break a stream &ndash; she'll score points at the end of the game. The longer the stream of ascending numbers, the more points she scores.&#10;&#10;Once twenty tiles have been drawn and the scoresheets filled, players tally their points for each stream of non-descending numbers, and the high score wins.&#10;&#10;The second edition of Streams includes normal and expert rules.&#10;&#10;",
186073,ストリートファイターライバルズ,"Street Fighter Rivals takes the premises of Seiji Kanai's R (BraveRats) into the realm of fighting games. Instead of two equal decks, both players chose one of 8 characters, each with their individual 7 card deck. Winning with certain cards does a certain amount of damage. Win by bringing your opponents health down from 10 to 0.&#10;&#10;",
1597,1号線で行こう,"Given a a secret set of stations and trolley line, players use tiles to build a common network of track.  They attempt to build a path that travels from one terminal to the other while passing the required stations.  After all their connections are made, a player may begin to race their trolley through the network. The first player to race their trolley from one terminal to the other and visit all their required stations wins.&#10;&#10;The game was originally published as Linie 1 by Goldsieber.  In 1996, it was published by Mayfair as Streetcar with different end-game rules and artwork.  Later, it was published by Olsen in Sweden as San Francisco, again with different artwork.  Some versions, e.g. the Finnish one, seem to accommodate 2-6 players.&#10;&#10;",
123570,ストライク,"The game consists of an &quot;arena&quot; (the game box with an insert) and lots of dice. The goal is to be the last player who still has dice. At the beginning, one die is in the arena. The active player throws another die into the arena. If both dice now show the same number, the player must take them out and end the turn. If not, the player can decide to throw in another die (possibly trying to overturn other dice) or end his/her turn. A die which shows the X face is removed from the game, as is any die which falls out of the arena. A player who holds no more dice is eliminated from the game. The last player who still has dice is the winner.&#10;&#10;",
265684,サブテキスト,"In Subtext, players try to communicate with one another by drawing hints about the word on their card. Drawing well is not required &mdash; just being clever in selecting your hints.&#10;&#10;Each round, one person is the dealer. This player looks at their word, then shuffles the card into the cards for the other players and distributes them randomly. By doing this, one player will have the same word as the dealer, but nobody &mdash; not even the dealer &mdash; knows who it is. The dealer then draws a picture, and you want to hint at your word so that ideally only the person who has the same word will understand what you're depicting. In the subsequent guessing phase, all players (including the dealer) guess which player got the same word as the dealer. Points are awarded based on the number of incorrect guesses, but the dealer and their partner have to guess correctly to even get points. How vague do you want to be in your drawing efforts to still get your message across without anyone else knowing it?&#10;&#10;",
231960,サニーデイ,"In Sunny Day, players place tiles to complete as many pictures as possible. When the tile deck runs out, the game ends, then players collect the tiles used in completed pictures and the tiles in front of them, scoring points for each tile and for each completed picture. Points can be earned more efficiently by completing ice cream and sun pictures. Whoever has the most points at the end of the game wins.&#10;&#10;",
